image_name,comment-fa
2651915425.jpg,پسری خندان ، فقط در حالی که سرش بالای آب است ، شنا می کند
2651915425.jpg,پسری لبخند می زند و در آب آبی شنا می کند
2651915425.jpg,پسری هنگام شنا لبخند می زند
2651915425.jpg,پسری در استخر شنا می کند
2651915425.jpg,کودک خندان شنا می کند
2652155912.jpg,یک انفجار بزرگ در نزدیکی اتومبیل قرمز در یک پمپ بنزین رخ داد
2652155912.jpg,یک ماشین قرمز در حال پریدن از میان یک توپ آتش است
2652155912.jpg,شعله های آتش در پمپ های بنزین ماشین قرمز رنگی را در خود فرو می برد
2652155912.jpg,یک ماشین قرمز در اثر انفجار گرفتار می شود
2652155912.jpg,یک پمپ بنزین و یک ماشین در حال آتش سوزی
265223843.jpg,مردی هنگام غروب آفتاب در حال سوار شدن به پاراگلایدر مجهز به هوا است
265223843.jpg,فردی با چتر در هوا شناور است
265223843.jpg,شخصی در آسمان به یک فن متصل است
265223843.jpg,فرد در هنگام غروب آفتاب پرواز می کند
265223843.jpg,چتر نجات در هوا
265223847.jpg,مردی در هوا با یک گاری چهار چرخ متصل به چتر نجات با دودهای دود در افق غروب خورشید
265223847.jpg,یک ماشین پرنده با بادبان زرد در حال فرود است که در پس زمینه ساختمانهای صنعتی قرار دارد
265223847.jpg,یک وسیله نقلیه با فن با چتر زرد در حال فرود است
265223847.jpg,شخصی که یک آویز آویز زرد را نشان می دهد
265223847.jpg,انسان شب ها پارسیل می زند
2652311904.jpg,جمعیت در هنگام گفتگو با یکدیگر خیابان های شهر را پر می کنند
2652311904.jpg,خیابانی شلوغ و پر رفت و آمد که افراد زیادی در تعامل و زندگی خود هستند
2652311904.jpg,پیاده رو شلوغ و روشن با نزدیک شدن تاریکی روشن می شود
2652311904.jpg,خیابانی شلوغ و پر از تماشاگران
2652311904.jpg,مردم در یک خیابان شلوغ شهر
2652382453.jpg,یک زن مسن به تلفن همراه خود نگاه می کند ، و یک مرد جوان سیاه پوست به سمت او
2652382453.jpg,گروهی از مردم در حالی که زنی به تلفن خود نگاه می کند در خیابان معلق هستند
2652382453.jpg,به نظر می رسد همه در خیابان های شهر مشغول انجام کارهای خود هستند
2652382453.jpg,یک زن مسن تلفن همراه خود را هنگام ایستادن روی حاشیه کنترل می کند
2652382453.jpg,یک خانم مسن لحظه ای وقت می گذارد تا تلفن خود را در یک خیابان شلوغ بررسی کند
2652522323.jpg,یک زن جوان و دخترش با یک توپ ساحلی آبی و سفید در چمن بازی می کنند
2652522323.jpg,دختری با لباس قهوهای مایل به زرد و کلاه با زن در یک تاپ خاکستری با توپ آبی روی زمین
2652522323.jpg,یک دختر جوان آسیایی با یک زن در یک قسمت با توپ آبی بازی می کند
2652522323.jpg,یک دختر کوچک با کلاه با مادرش توپ بازی می کند
2652522323.jpg,یک کودک و مادرش در پارک در حال توپ بازی هستند
2652536502.jpg,مردی با کت شتر رنگی که ایستاده است و به راهروی سنگی نگاه می کند
2652536502.jpg,مردی با کت قهوه ای ایستاده و در باغ به گیاهان نگاه می کند
2652536502.jpg,یک پیرمرد با کت برنزه به پایین به یک گیاه نگاه می کند
2652536502.jpg,مردی با کت کت و شلوار برنزه به یک گیاه نگاه می کند
2652536502.jpg,پیرمرد در حال تماشای پایین است
2652843146.jpg,گروهی از مردان در حالی که مرد دیگری مشغول چاشنی بقایای یک حیوان برای کباب کردن در نزدیکی انبار است ، تماشا می کنند
2652843146.jpg,سه مرد نگاه می کنند در حالی که دو مرد دیگر در حیاط خانه یک گرگ تازه کباب شده را تراش می دهند
2652843146.jpg,مردی پس از کباب کردن تازه خوک را تراش می دهد در حالی که دیگران نگاه می کنند و لبخند می زنند
2652843146.jpg,کارگران برای آنچه که می خواهند یک غذای خوش طعم کباب باشد ، آماده می شوند
2652843146.jpg,مردان در عمل کباب یک خوک مشارکت می کنند
154995199.jpg,دختری که با اسباب بازی ها و برخی از مواد شیمیایی خانگی که احتمالاً خطرناک است در سینک ظرفشویی بازی می کند
154995199.jpg,کودکی با لباس خواب در کنار ظرفشویی پر از اسباب بازی روی پیشخوان خم شده است
154995199.jpg,دختر کوچک با موهای قهوه ای بلند که روی پیشخوان نشسته است
154995199.jpg,یک کودک ماده با حوله کنار ظرفشویی
154995199.jpg,دختر جوانی لبه ظرفشویی نشسته است
1550772959.jpg,زنی با ابزار باستان شناس دیرینه شناس در خاک زانو می زند
1550772959.jpg,یک دانشمند تنها در حال حفاری در سنگ برای مصنوعات
1550772959.jpg,دختری با ابزار حفاری نشسته و در حال بررسی یک سنگ است
1550772959.jpg,زنی مسواک زده و گرد و خاک را پیدا می کند
1550772959.jpg,شخصی با قلم مو به سنگ بزرگی نگاه می کند
1552065993.jpg,سگ قهوه ای و سفید در حال عبور از میان مزرعه ای از چمن و گل های صورتی است
1552065993.jpg,یک سگ رنگارنگ که در یک مزرعه گل قرار دارد
1552065993.jpg,سگی با یقه ضخیم که از میان چمن ها می گذرد
1552065993.jpg,سگی با یقه بزرگ در حال دویدن
1552065993.jpg,سگی در مزرعه ای می دود
155210731.jpg,یک زن آسیایی که یک لباس آسیایی به تن کرده و در میان گروهی از پارچه ها نشسته است ، و یک سبد بافته شده روی دامانش
155210731.jpg,خانمی با یک سبد پارچه نشسته است و پارچه آن را احاطه کرده است
155210731.jpg,یک زن آسیایی که روسری ، کیف و کیف پول ابریشمی می فروشد
155210731.jpg,یک زن جوان شرقی که در میان وسایلش نشسته است
155210731.jpg,یک زن آسیایی پارچه های رنگارنگی می فروشد
155215598.jpg,دو نفر با کت های سبز در حال صحبت با مرد جوانی درباره سنتور بازی او هستند
155215598.jpg,یک مرد با ژاکت در حال گفتگو با یک زن و مرد است که هر دو سبز پوشیده اند
155215598.jpg,دو نفر با یک مرد در مورد ساز او که صحبت می کند صحبت می کنند
155215598.jpg,زن و شوهر با مردی که با سنتور چکش نشسته صحبت می کنند
155215598.jpg,یک مجری خیابانی به دو مشتری احتمالی لبخند می زند
155221027.jpg,یک چترباز با خیال راحت در حالی فرود می آید که دیگری از زمین تماشا می کند
155221027.jpg,دو پاراگلایدر در یک زمین باز مشغول تمرین صنایع دستی خود هستند
155221027.jpg,دو مرد با چترهای رنگارنگ تازه در یک مزرعه فرود آمده اند
155221027.jpg,دو نفر در حال تمرین در پرواز با چتربازی هستند
